TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,AGENT_ID,VENDOR_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,fraud_indicator,risk_level
TXN00000805,A00006523,PLC00007699,AGENT00831,VNDR00034,2020-07-02T00:00:00.000Z,2020-06-14,2020-06-19,15000.0,D,Minor Loss,Police,1,1,CA,Piedmont,11,0,Low
TXN00000820,A00000238,PLC00004786,AGENT00927,,2020-07-03T00:00:00.000Z,2020-06-17,2020-06-22,200.0,A,Major Loss,Ambulance,0,0,CO,Westminster,6,0,Low
TXN00000821,A00003000,PLC00006199,AGENT00705,,2020-07-03T00:00:00.000Z,2020-07-02,2020-07-02,10000.0,A,Major Loss,Ambulance,0,1,GA,Savannah,15,0,Low
TXN00000830,A00008086,PLC00006499,AGENT00758,VNDR00210,2020-07-03T00:00:00.000Z,2020-06-17,2020-06-22,29000.0,A,Major Loss,None,0,1,TN,Nashville,9,0,Medium
TXN00000838,A00002014,PLC00001575,AGENT00609,VNDR00076,2020-07-03T00:00:00.000Z,2020-06-21,2020-06-26,2000.0,A,Minor Loss,Other,1,1,CA,Fresno,20,0,Low
TXN00000848,A00009213,PLC00005839,AGENT00215,,2020-07-04T00:00:00.000Z,2020-06-20,2020-06-25,1000.0,A,Total Loss,Police,0,1,KY,Louisville,20,1,Low
TXN00000865,A00002925,PLC00000906,AGENT00217,VNDR00295,2020-07-05T00:00:00.000Z,2020-07-04,2020-07-04,5000.0,A,Minor Loss,Police,1,1,AL,Montgomery,19,0,Low
TXN00000866,A00004001,PLC00007045,AGENT00294,,2020-07-05T00:00:00.000Z,2020-06-17,2020-06-22,2000.0,A,Total Loss,Other,1,1,MA,Medford,13,0,Low
TXN00000871,A00003272,PLC00000764,AGENT00873,,2020-07-05T00:00:00.000Z,2020-06-25,2020-06-28,9000.0,A,Major Loss,Ambulance,0,0,CO,Arvada,19,0,Low
TXN00000878,A00007081,PLC00002288,AGENT00485,VNDR00591,2020-07-05T00:00:00.000Z,2020-06-27,2020-06-30,55000.0,A,Minor Loss,None,1,0,VT,,20,1,High
TXN00000893,A00000332,PLC00009873,AGENT00295,VNDR00293,2020-07-06T00:00:00.000Z,2020-07-05,2020-07-05,14000.0,A,Major Loss,Ambulance,1,1,CA,Santa Cruz,16,0,Low
TXN00000894,A00003888,PLC00005909,AGENT00044,VNDR00599,2020-07-06T00:00:00.000Z,2020-06-29,2020-07-01,400.0,A,Minor Loss,Ambulance,1,1,KY,Louisville,1,0,Low
TXN00000895,A00004417,PLC00002930,AGENT01127,,2020-07-06T00:00:00.000Z,2020-06-17,2020-06-22,32000.0,A,Total Loss,Police,1,0,CT,Manchester,12,0,Medium
TXN00000943,A00000501,PLC00000952,AGENT00227,VNDR00598,2020-07-08T00:00:00.000Z,2020-07-02,2020-07-04,5000.0,A,Total Loss,Ambulance,0,0,FL,Panama City Beach,9,1,Low
TXN00000945,A00007276,PLC00005915,AGENT00708,VNDR00185,2020-07-08T00:00:00.000Z,2020-06-29,2020-07-02,62000.0,A,Minor Loss,Police,1,1,CO,Telluride,7,0,High
TXN00000969,A00008260,PLC00003329,AGENT00733,VNDR00113,2020-07-09T00:00:00.000Z,2020-06-24,2020-06-29,300.0,A,Major Loss,Ambulance,0,1,AK,Anchorage,0,0,Low
TXN00000985,A00001099,PLC00005597,AGENT00392,,2020-07-09T00:00:00.000Z,2020-07-05,2020-07-06,600.0,A,Major Loss,Ambulance,0,1,KY,Louisville,6,0,Low
TXN00000991,A00000633,PLC00003711,AGENT00140,VNDR00461,2020-07-10T00:00:00.000Z,2020-07-04,2020-07-06,1000.0,A,Total Loss,None,1,1,AZ,Litchfield Park,1,0,Low
TXN00000992,A00000769,PLC00000604,AGENT00280,VNDR00590,2020-07-10T00:00:00.000Z,2020-07-09,2020-07-09,4000.0,A,Minor Loss,None,1,1,CT,Manchester,19,0,Low
TXN00001001,A00008368,PLC00005081,AGENT00630,,2020-07-10T00:00:00.000Z,2020-06-30,2020-07-03,13000.0,A,Major Loss,None,0,1,MD,Glen Burnie,6,0,Low
TXN00001018,A00000108,PLC00002366,AGENT00569,VNDR00448,2020-07-11T00:00:00.000Z,2020-07-08,2020-07-08,600.0,A,Minor Loss,Ambulance,1,0,VT,Saint Albans City,21,0,Low
TXN00001029,A00000904,PLC00007700,AGENT00054,,2020-07-11T00:00:00.000Z,2020-07-05,2020-07-07,600.0,A,Total Loss,None,1,1,MD,Gambrills,19,0,Low
TXN00001048,A00006112,PLC00005712,AGENT00408,VNDR00564,2020-07-12T00:00:00.000Z,2020-06-22,2020-06-27,37000.0,A,Minor Loss,Police,1,1,CO,Arvada,22,0,High
TXN00001052,A00000751,PLC00009132,AGENT00991,VNDR00429,2020-07-12T00:00:00.000Z,2020-07-08,2020-07-09,400.0,A,Total Loss,Ambulance,0,1,TN,Nashville,23,1,Low
TXN00001056,A00005630,PLC00006649,AGENT00479,VNDR00579,2020-07-12T00:00:00.000Z,2020-07-04,2020-07-07,4000.0,A,Total Loss,None,1,1,CA,Castro Valley,15,0,Low
TXN00001064,A00001861,PLC00004669,AGENT00584,VNDR00126,2020-07-13T00:00:00.000Z,2020-07-08,2020-07-09,5000.0,A,Total Loss,Police,1,0,AZ,Glendale,13,0,Low
TXN00001074,A00003238,PLC00008613,AGENT00845,VNDR00504,2020-07-13T00:00:00.000Z,2020-07-03,2020-07-06,19000.0,A,Total Loss,Ambulance,1,1,MD,Glen Burnie,21,0,Medium
TXN00001105,A00008127,PLC00004224,AGENT00084,VNDR00349,2020-07-14T00:00:00.000Z,2020-06-27,2020-07-02,700.0,A,Total Loss,Other,1,1,CO,Arvada,18,0,Low
TXN00001118,A00008398,PLC00002122,AGENT00655,VNDR00592,2020-07-14T00:00:00.000Z,2020-06-28,2020-07-03,2000.0,A,Minor Loss,Other,1,1,CO,Arvada,9,0,Low
TXN00001151,A00008597,PLC00006542,AGENT01117,,2020-07-16T00:00:00.000Z,2020-07-10,2020-07-12,39000.0,A,Major Loss,Police,1,1,MA,Watertown,9,0,High
TXN00001160,A00001015,PLC00009833,AGENT00172,VNDR00143,2020-07-16T00:00:00.000Z,2020-06-30,2020-07-05,5000.0,A,Minor Loss,Ambulance,1,1,MA,Easton,15,0,Low
TXN00001173,A00002489,PLC00007883,AGENT00581,VNDR00508,2020-07-16T00:00:00.000Z,2020-07-11,2020-07-12,4000.0,A,Major Loss,Ambulance,1,0,CA,Berkeley,20,0,Low
TXN00001175,A00002640,PLC00001472,AGENT01031,,2020-07-16T00:00:00.000Z,2020-07-05,2020-07-10,19000.0,A,Total Loss,Police,1,1,AR,Fayetteville,4,0,Medium
TXN00001182,A00006965,PLC00009794,AGENT00420,,2020-07-17T00:00:00.000Z,2020-07-02,2020-07-07,9000.0,A,Major Loss,Police,1,1,CA,Linda,23,0,Low
TXN00001203,A00008697,PLC00001435,AGENT00616,,2020-07-17T00:00:00.000Z,2020-07-04,2020-07-09,39000.0,A,Minor Loss,Police,1,0,VT,Barre,6,1,High
TXN00001241,A00004360,PLC00003337,AGENT00638,VNDR00327,2020-07-19T00:00:00.000Z,2020-07-06,2020-07-11,41000.0,A,Major Loss,Ambulance,0,0,MD,Annapolis,3,1,High
TXN00001260,A00008512,PLC00008390,AGENT00111,,2020-07-20T00:00:00.000Z,2020-07-02,2020-07-07,1000.0,A,Minor Loss,None,1,1,CO,Arvada,6,0,Low
TXN00001281,A00009108,PLC00005578,AGENT00937,VNDR00263,2020-07-21T00:00:00.000Z,2020-07-15,2020-07-17,20000.0,A,Major Loss,Ambulance,1,1,FL,Panama City,0,0,Medium
TXN00001282,A00003382,PLC00001891,AGENT00744,,2020-07-21T00:00:00.000Z,2020-07-03,2020-07-08,300.0,A,Major Loss,Ambulance,0,0,CO,Arvada,12,0,Low
TXN00001296,A00006789,PLC00009495,AGENT00049,VNDR00470,2020-07-21T00:00:00.000Z,2020-07-18,2020-07-18,6000.0,A,Major Loss,Police,0,1,AR,Fayetteville,11,0,Low
TXN00001297,A00002706,PLC00009476,AGENT00521,,2020-07-22T00:00:00.000Z,2020-07-08,2020-07-13,34000.0,A,Major Loss,Ambulance,1,1,KY,Louisville,12,0,High
TXN00001318,A00008579,PLC00004149,AGENT00903,VNDR00189,2020-07-22T00:00:00.000Z,2020-07-09,2020-07-14,23000.0,A,Major Loss,None,1,1,TN,Nashville,5,0,Medium
TXN00001339,A00003534,PLC00004657,AGENT01102,,2020-07-23T00:00:00.000Z,2020-07-17,2020-07-19,20000.0,A,Total Loss,Ambulance,1,1,GA,Savannah,2,0,Medium
TXN00001340,A00002548,PLC00006372,AGENT00522,,2020-07-23T00:00:00.000Z,2020-07-15,2020-07-18,4000.0,A,Total Loss,Police,1,0,DC,Washington,12,0,Low
TXN00001344,A00003342,PLC00003558,AGENT00570,VNDR00433,2020-07-23T00:00:00.000Z,2020-07-21,2020-07-21,82000.0,A,Major Loss,Ambulance,1,0,VT,Thetford,16,1,High
TXN00001349,A00004627,PLC00002378,AGENT00921,VNDR00486,2020-07-24T00:00:00.000Z,2020-07-12,2020-07-17,4000.0,A,Major Loss,Ambulance,1,1,CO,Arvada,4,0,Low
TXN00001360,A00002440,PLC00002379,AGENT00821,VNDR00541,2020-07-24T00:00:00.000Z,2020-07-12,2020-07-17,11000.0,A,Total Loss,Other,1,0,CA,Grass Valley,15,0,Low
TXN00001388,A00001775,PLC00004153,AGENT00289,VNDR00265,2020-07-25T00:00:00.000Z,2020-07-18,2020-07-20,19000.0,A,Major Loss,Ambulance,0,1,CA,Castro Valley,13,0,Medium
TXN00001420,A00006510,PLC00009310,AGENT00162,VNDR00279,2020-07-26T00:00:00.000Z,2020-07-07,2020-07-12,500.0,A,Total Loss,None,1,1,KY,Louisville,23,0,Low
TXN00001458,A00003546,PLC00003755,AGENT00080,VNDR00279,2020-07-28T00:00:00.000Z,2020-07-24,2020-07-25,6000.0,A,Major Loss,Ambulance,0,1,TN,Brentwood,8,0,Low
TXN00001465,A00003201,PLC00002375,AGENT00079,VNDR00469,2020-07-28T00:00:00.000Z,2020-07-25,2020-07-25,2000.0,A,Minor Loss,Ambulance,1,1,CO,Westminster,9,0,Low
TXN00001492,A00003701,PLC00009866,AGENT00849,VNDR00385,2020-07-29T00:00:00.000Z,2020-07-16,2020-07-21,32000.0,A,Total Loss,Police,1,1,CA,Oakland,16,0,Medium
TXN00001496,A00007035,PLC00002634,AGENT00026,VNDR00234,2020-07-29T00:00:00.000Z,2020-07-10,2020-07-15,9000.0,A,Minor Loss,Police,1,0,DC,Washington,3,0,Low
TXN00001548,A00006404,PLC00002453,AGENT00891,,2020-08-01T00:00:00.000Z,2020-07-23,2020-07-26,200.0,A,Minor Loss,Ambulance,1,1,DC,Washington,2,0,Low
TXN00001584,A00005876,PLC00005203,AGENT01118,VNDR00002,2020-08-02T00:00:00.000Z,2020-07-24,2020-07-27,29000.0,A,Total Loss,Ambulance,0,0,AR,Fayetteville,0,1,Medium
TXN00001601,A00006388,PLC00000371,AGENT00816,VNDR00307,2020-08-03T00:00:00.000Z,2020-08-02,2020-08-02,96000.0,A,Major Loss,Police,1,1,GA,Savannah,7,0,High
TXN00001636,A00001634,PLC00000894,AGENT00534,VNDR00060,2020-08-05T00:00:00.000Z,2020-07-21,2020-07-26,96000.0,A,Total Loss,Police,0,1,FL,Panama City Beach,21,1,High
TXN00001669,A00006491,PLC00007778,AGENT01091,VNDR00488,2020-08-06T00:00:00.000Z,2020-07-22,2020-07-27,26000.0,A,Minor Loss,Police,1,0,OK,Oklahoma City,18,0,Medium
TXN00001693,A00000640,PLC00000792,AGENT00930,VNDR00594,2020-08-07T00:00:00.000Z,2020-07-24,2020-07-29,20000.0,A,Major Loss,Other,1,1,MD,Edgewater,22,0,Medium
TXN00001698,A00008758,PLC00002084,AGENT00714,VNDR00354,2020-08-07T00:00:00.000Z,2020-07-29,2020-08-01,300.0,A,Minor Loss,Police,1,0,FL,Panama City Beach,1,0,Low
TXN00001713,A00003787,PLC00000383,AGENT00262,,2020-08-08T00:00:00.000Z,2020-07-21,2020-07-26,88000.0,A,Minor Loss,None,1,0,OK,Edmond,12,1,High
TXN00001725,A00005905,PLC00003121,AGENT00160,VNDR00544,2020-08-08T00:00:00.000Z,2020-07-20,2020-07-25,1000.0,A,Minor Loss,Ambulance,1,1,FL,Panama City Beach,2,0,Low
TXN00001742,A00002495,PLC00000963,AGENT00657,,2020-08-09T00:00:00.000Z,2020-08-02,2020-08-04,500.0,A,Major Loss,Police,1,1,CA,Mountain View,21,0,Low
TXN00001744,A00006569,PLC00006282,AGENT00380,VNDR00556,2020-08-09T00:00:00.000Z,2020-08-06,2020-08-06,35000.0,A,Major Loss,Police,0,1,CO,Arvada,10,0,High
TXN00001753,A00001303,PLC00001469,AGENT00503,,2020-08-10T00:00:00.000Z,2020-08-02,2020-08-05,13000.0,D,Major Loss,Police,1,1,AR,Fayetteville,13,0,Low
TXN00001773,A00000052,PLC00009232,AGENT01093,VNDR00397,2020-08-11T00:00:00.000Z,2020-08-01,2020-08-04,700.0,A,Major Loss,Ambulance,0,1,CT,Manchester,17,0,Low
TXN00001775,A00000064,PLC00002065,AGENT01198,,2020-08-11T00:00:00.000Z,2020-07-26,2020-07-31,400.0,A,Major Loss,Police,0,1,TN,Nashville,5,0,Low
TXN00001776,A00007347,PLC00000547,AGENT00555,VNDR00122,2020-08-11T00:00:00.000Z,2020-07-28,2020-08-02,6000.0,A,Minor Loss,None,1,1,AK,Anchorage,3,0,Low
TXN00001785,A00000853,PLC00002117,AGENT00314,VNDR00248,2020-08-11T00:00:00.000Z,2020-08-09,2020-08-09,100.0,A,Minor Loss,Police,1,0,VT,Westmore,3,0,Low
TXN00001786,A00002931,PLC00006205,AGENT00027,VNDR00012,2020-08-11T00:00:00.000Z,2020-07-26,2020-07-31,1000.0,A,Major Loss,Police,1,0,DC,Washington,12,0,Low
TXN00001787,A00000926,PLC00005577,AGENT00676,VNDR00258,2020-08-11T00:00:00.000Z,2020-07-28,2020-08-02,5000.0,A,Major Loss,Police,1,1,CO,Arvada,19,0,Low
TXN00001831,A00000114,PLC00000055,AGENT00160,VNDR00020,2020-08-13T00:00:00.000Z,2020-08-09,2020-08-10,19000.0,A,Minor Loss,Police,0,1,MA,New Bedford,20,0,Medium
TXN00001838,A00005212,PLC00001987,AGENT01120,VNDR00589,2020-08-13T00:00:00.000Z,2020-08-04,2020-08-07,600.0,A,Total Loss,Ambulance,0,1,FL,Panama City,20,1,Low
TXN00001844,A00003327,PLC00008270,AGENT01004,VNDR00120,2020-08-13T00:00:00.000Z,2020-08-11,2020-08-11,100.0,A,Major Loss,Ambulance,1,1,AR,Fayetteville,1,0,Low
TXN00001876,A00002229,PLC00002120,AGENT00396,,2020-08-14T00:00:00.000Z,2020-07-28,2020-08-02,3000.0,A,Total Loss,Other,1,1,CA,Livermore,11,0,Low
TXN00001880,A00003193,PLC00005504,AGENT00381,VNDR00492,2020-08-15T00:00:00.000Z,2020-08-14,2020-08-14,15000.0,A,Minor Loss,Police,1,1,DC,Washington,18,0,Low
TXN00001952,A00007434,PLC00004148,AGENT00717,,2020-08-18T00:00:00.000Z,2020-08-03,2020-08-08,25000.0,A,Total Loss,None,1,1,MD,Pasadena,3,0,Medium
TXN00001954,A00004415,PLC00003420,AGENT00212,VNDR00295,2020-08-18T00:00:00.000Z,2020-08-06,2020-08-11,13000.0,A,Minor Loss,None,1,1,GA,Savannah,21,0,Low
TXN00001963,A00008716,PLC00003336,AGENT00686,,2020-08-18T00:00:00.000Z,2020-08-02,2020-08-07,3000.0,A,Major Loss,Police,1,0,FL,Panama City,2,0,Low
TXN00001979,A00002418,PLC00001104,AGENT00946,VNDR00034,2020-08-19T00:00:00.000Z,2020-08-04,2020-08-09,400.0,A,Major Loss,Other,1,1,FL,Panama City,16,0,Low
TXN00002007,A00009535,PLC00005029,AGENT00365,,2020-08-20T00:00:00.000Z,2020-08-15,2020-08-16,1000.0,A,Minor Loss,Police,0,0,AL,Montgomery,11,0,Low
TXN00002011,A00009110,PLC00006189,AGENT00499,VNDR00350,2020-08-20T00:00:00.000Z,2020-08-18,2020-08-18,300.0,A,Minor Loss,None,0,1,AK,Anchorage,6,0,Low
TXN00002048,A00003076,PLC00003030,AGENT00915,VNDR00478,2020-08-21T00:00:00.000Z,2020-08-06,2020-08-11,2000.0,A,Minor Loss,Ambulance,1,0,TN,Nashville,1,0,Low
TXN00002057,A00006470,PLC00007410,AGENT00613,VNDR00283,2020-08-22T00:00:00.000Z,2020-08-14,2020-08-17,700.0,A,Major Loss,None,1,0,OK,Edmond,20,0,Low
TXN00002078,A00003319,PLC00008529,AGENT00181,VNDR00463,2020-08-23T00:00:00.000Z,2020-08-17,2020-08-19,58000.0,A,Minor Loss,Ambulance,1,0,DC,Washington,10,1,High
TXN00002097,A00004445,PLC00004722,AGENT00193,,2020-08-24T00:00:00.000Z,2020-08-12,2020-08-17,36000.0,A,Total Loss,Other,1,0,KY,Louisville,11,1,High
TXN00002116,A00004950,PLC00006565,AGENT00088,VNDR00164,2020-08-24T00:00:00.000Z,2020-08-14,2020-08-17,9000.0,A,Minor Loss,Ambulance,1,1,AR,Fayetteville,22,0,Low
TXN00002126,A00004922,PLC00004049,AGENT00655,VNDR00276,2020-08-25T00:00:00.000Z,2020-08-09,2020-08-14,20000.0,A,Total Loss,Ambulance,1,1,AZ,Glendale,20,0,Medium
TXN00002140,A00000914,PLC00001866,AGENT00501,,2020-08-26T00:00:00.000Z,2020-08-17,2020-08-20,400.0,D,Total Loss,None,0,1,AL,Montgomery,6,1,Low
TXN00002153,A00006522,PLC00001917,AGENT01056,VNDR00254,2020-08-26T00:00:00.000Z,2020-08-25,2020-08-25,2000.0,A,Total Loss,Police,1,1,CO,Arvada,1,0,Low
TXN00002176,A00008776,PLC00005072,AGENT00922,,2020-08-27T00:00:00.000Z,2020-08-25,2020-08-25,7000.0,A,Total Loss,Other,1,0,OK,Oklahoma City,17,0,Low
TXN00002227,A00000559,PLC00007594,AGENT00749,,2020-08-30T00:00:00.000Z,2020-08-28,2020-08-28,32000.0,A,Minor Loss,Ambulance,0,0,CO,Arvada,21,0,Medium
TXN00002235,A00000795,PLC00009417,AGENT00565,VNDR00354,2020-08-30T00:00:00.000Z,2020-08-15,2020-08-20,13000.0,A,Total Loss,Ambulance,1,1,DC,Washington,6,0,Low
TXN00002249,A00004027,PLC00007000,AGENT01103,VNDR00077,2020-08-31T00:00:00.000Z,2020-08-20,2020-08-25,8000.0,A,Major Loss,Other,1,1,FL,Palm Bay,4,0,Low
TXN00002253,A00001661,PLC00008281,AGENT00652,VNDR00344,2020-08-31T00:00:00.000Z,2020-08-26,2020-08-27,30000.0,A,Major Loss,None,1,0,AL,Montgomery,7,0,Medium
TXN00002256,A00005340,PLC00001378,AGENT00442,,2020-08-31T00:00:00.000Z,2020-08-21,2020-08-24,3000.0,A,Major Loss,Police,0,0,FL,Port Charlotte,23,0,Low
TXN00002275,A00009932,PLC00003927,AGENT00451,VNDR00583,2020-09-01T00:00:00.000Z,2020-08-13,2020-08-18,3000.0,D,Minor Loss,None,1,1,OK,Oklahoma City,18,0,Low
TXN00002309,A00001826,PLC00000656,AGENT00320,,2020-09-03T00:00:00.000Z,2020-08-21,2020-08-26,1000.0,A,Minor Loss,None,0,1,AR,Fayetteville,8,0,Low
TXN00002318,A00003184,PLC00006361,AGENT00140,VNDR00598,2020-09-03T00:00:00.000Z,2020-08-21,2020-08-26,400.0,A,Major Loss,Police,1,0,AL,Montgomery,1,0,Low
TXN00002342,A00002199,PLC00006909,AGENT00623,VNDR00456,2020-09-04T00:00:00.000Z,2020-09-02,2020-09-02,6000.0,A,Minor Loss,None,1,0,CA,Fremont,5,0,Low
TXN00002352,A00001002,PLC00007306,AGENT00941,,2020-09-04T00:00:00.000Z,2020-08-22,2020-08-27,1000.0,A,Major Loss,Ambulance,1,1,DC,Washington,17,0,Low
TXN00002353,A00008172,PLC00004937,AGENT00818,VNDR00075,2020-09-04T00:00:00.000Z,2020-08-21,2020-08-26,6000.0,A,Major Loss,Police,1,1,VT,Brookfield,23,0,Low
TXN00002370,A00002054,PLC00002167,AGENT00576,VNDR00279,2020-09-05T00:00:00.000Z,2020-09-03,2020-09-03,300.0,A,Total Loss,Other,1,1,VT,Fairfax,22,0,Low
TXN00002380,A00008065,PLC00008983,AGENT01096,VNDR00210,2020-09-05T00:00:00.000Z,2020-09-04,2020-09-04,19000.0,A,Major Loss,Police,0,0,CT,Manchester,9,0,Medium
TXN00002388,A00007416,PLC00000888,AGENT00660,,2020-09-06T00:00:00.000Z,2020-08-21,2020-08-26,10000.0,A,Total Loss,None,1,0,AZ,Glendale,14,0,Low
TXN00002396,A00006674,PLC00001018,AGENT00463,VNDR00585,2020-09-06T00:00:00.000Z,2020-08-26,2020-08-31,2000.0,A,Minor Loss,Other,1,1,KY,Louisville,17,0,Low
TXN00002445,A00002572,PLC00005288,AGENT00593,VNDR00420,2020-09-08T00:00:00.000Z,2020-08-22,2020-08-27,9000.0,A,Total Loss,Police,1,0,OK,Oklahoma City,23,0,Low
TXN00002470,A00000478,PLC00008663,AGENT00543,VNDR00190,2020-09-09T00:00:00.000Z,2020-08-28,2020-09-02,600.0,A,Total Loss,Police,1,1,MA,Quincy,21,0,Low
TXN00002472,A00000890,PLC00004879,AGENT01168,VNDR00597,2020-09-09T00:00:00.000Z,2020-09-03,2020-09-05,19000.0,A,Major Loss,Ambulance,1,1,GA,Savannah,23,0,Medium
TXN00002494,A00004554,PLC00002275,AGENT00021,VNDR00519,2020-09-10T00:00:00.000Z,2020-08-29,2020-09-03,20000.0,A,Major Loss,Ambulance,1,1,AR,Fayetteville,14,0,Medium
TXN00002509,A00003937,PLC00008332,AGENT01054,,2020-09-10T00:00:00.000Z,2020-08-26,2020-08-31,16000.0,A,Total Loss,Ambulance,1,1,AL,Montgomery,19,0,Low
TXN00002523,A00002996,PLC00002088,AGENT00494,VNDR00287,2020-09-11T00:00:00.000Z,2020-09-08,2020-09-08,100.0,A,Minor Loss,Police,0,0,AL,Indian Springs Village,12,0,Low
TXN00002538,A00005824,PLC00005216,AGENT01073,VNDR00167,2020-09-11T00:00:00.000Z,2020-09-02,2020-09-05,32000.0,A,Minor Loss,Ambulance,1,0,CO,Arvada,9,0,Medium
TXN00002560,A00003998,PLC00003454,AGENT00534,VNDR00451,2020-09-12T00:00:00.000Z,2020-09-09,2020-09-09,9000.0,A,Minor Loss,Ambulance,0,1,DC,Washington,8,0,Low
TXN00002587,A00009417,PLC00006672,AGENT01146,VNDR00222,2020-09-13T00:00:00.000Z,2020-09-11,2020-09-11,18000.0,A,Total Loss,None,0,1,AL,Montgomery,19,1,Medium
TXN00002612,A00004857,PLC00005594,AGENT00031,,2020-09-14T00:00:00.000Z,2020-09-04,2020-09-07,17000.0,A,Major Loss,Ambulance,1,1,CO,Arvada,11,0,Medium
TXN00002622,A00009745,PLC00001587,AGENT00144,VNDR00137,2020-09-14T00:00:00.000Z,2020-09-01,2020-09-06,700.0,A,Total Loss,Ambulance,1,1,MD,Brooklyn Park,1,0,Low
TXN00002623,A00004327,PLC00002176,AGENT00485,,2020-09-14T00:00:00.000Z,2020-09-07,2020-09-09,37000.0,A,Minor Loss,Police,1,1,AK,Anchorage,4,0,High
TXN00002637,A00007307,PLC00003647,AGENT00924,VNDR00412,2020-09-15T00:00:00.000Z,2020-09-08,2020-09-10,29000.0,A,Minor Loss,Other,0,0,MD,Baltimore,6,0,Medium
TXN00002647,A00004570,PLC00004493,AGENT00246,VNDR00482,2020-09-15T00:00:00.000Z,2020-09-02,2020-09-07,600.0,A,Major Loss,None,1,1,FL,Panama City,12,0,Low
TXN00002659,A00005583,PLC00002025,AGENT00035,VNDR00262,2020-09-15T00:00:00.000Z,2020-08-26,2020-08-31,94000.0,A,Total Loss,Ambulance,0,0,FL,Tyndall Air Force Base,12,1,High
TXN00002667,A00000171,PLC00005769,AGENT01200,,2020-09-16T00:00:00.000Z,2020-09-02,2020-09-07,10000.0,A,Major Loss,Ambulance,1,1,AR,Fayetteville,1,0,Low
TXN00002671,A00004370,PLC00009986,AGENT00997,VNDR00506,2020-09-16T00:00:00.000Z,2020-09-06,2020-09-09,2000.0,A,Total Loss,Ambulance,1,1,CO,Arvada,23,0,Low
TXN00002697,A00003039,PLC00002210,AGENT01083,,2020-09-17T00:00:00.000Z,2020-09-09,2020-09-12,11000.0,A,Minor Loss,Police,1,0,GA,Savannah,7,0,Low
TXN00002734,A00003659,PLC00009485,AGENT00234,VNDR00023,2020-09-19T00:00:00.000Z,2020-09-18,2020-09-18,21000.0,A,Total Loss,Ambulance,1,1,VT,New Haven,7,0,Medium
TXN00002740,A00000242,PLC00001709,AGENT00504,,2020-09-19T00:00:00.000Z,2020-09-09,2020-09-12,2000.0,A,Total Loss,Police,1,0,CO,Arvada,10,0,Low
TXN00002751,A00005725,PLC00009579,AGENT00280,VNDR00585,2020-09-19T00:00:00.000Z,2020-09-04,2020-09-09,700.0,A,Total Loss,Police,0,0,FL,Panama City,5,1,Low
TXN00002778,A00007338,PLC00001434,AGENT00029,,2020-09-20T00:00:00.000Z,2020-09-12,2020-09-15,2000.0,D,Major Loss,None,1,1,AZ,Glendale,14,0,Low
TXN00002789,A00009325,PLC00009443,AGENT00627,,2020-09-21T00:00:00.000Z,2020-09-15,2020-09-17,1000.0,A,Major Loss,Ambulance,1,0,AL,Montgomery,16,0,Low
TXN00002796,A00000591,PLC00007798,AGENT00618,,2020-09-21T00:00:00.000Z,2020-09-09,2020-09-14,600.0,A,Total Loss,Ambulance,0,1,FL,Panama City,3,1,Low
TXN00002820,A00007162,PLC00009377,AGENT01010,VNDR00098,2020-09-22T00:00:00.000Z,2020-09-10,2020-09-15,3000.0,A,Major Loss,Ambulance,1,1,AR,Fayetteville,1,0,Low
TXN00002826,A00006206,PLC00007148,AGENT00282,VNDR00539,2020-09-23T00:00:00.000Z,2020-09-04,2020-09-09,2000.0,A,Minor Loss,None,1,1,KY,Louisville,6,0,Low
TXN00002841,A00004031,PLC00009719,AGENT00121,VNDR00448,2020-09-23T00:00:00.000Z,2020-09-06,2020-09-11,1000.0,A,Total Loss,Police,0,1,GA,Savannah,6,1,Low
TXN00002848,A00005790,PLC00004856,AGENT01181,,2020-09-24T00:00:00.000Z,2020-09-18,2020-09-20,200.0,A,Total Loss,Police,0,1,AR,Fayetteville,10,1,Low
TXN00002856,A00006611,PLC00007505,AGENT01063,VNDR00209,2020-09-24T00:00:00.000Z,2020-09-20,2020-09-21,20000.0,A,Minor Loss,None,0,1,AZ,Litchfield Park,6,0,Medium
TXN00002857,A00009692,PLC00002483,AGENT00679,,2020-09-24T00:00:00.000Z,2020-09-11,2020-09-16,1000.0,A,Total Loss,Ambulance,1,1,AL,Montgomery,21,0,Low
TXN00002860,A00008195,PLC00001724,AGENT00659,VNDR00545,2020-09-24T00:00:00.000Z,2020-09-13,2020-09-18,13000.0,A,Minor Loss,Police,1,1,VT,Huntington,21,0,Low
TXN00002863,A00009792,PLC00002414,AGENT00284,VNDR00233,2020-09-24T00:00:00.000Z,2020-09-17,2020-09-19,35000.0,A,Major Loss,None,0,1,GA,Savannah,15,0,High
TXN00002893,A00007598,PLC00003039,AGENT00519,VNDR00101,2020-09-25T00:00:00.000Z,2020-09-11,2020-09-16,2000.0,A,Minor Loss,Ambulance,0,1,CT,Manchester,12,0,Low
